timeInSecondsSinceEpoch;source;destination;databytes
1717607710.622982;192.168.1.1.8888;172.23.69.13.59034;0ea226fce1b4
1717607710.623449;192.168.1.1.8888;172.23.69.13.59034;2de63e262ad8
1717607710.623466;192.168.1.1.8888;172.23.69.13.59034;5ee25f23540e
1717607710.623527;192.168.1.1.8888;172.23.69.13.59034;a90be2fdaddc
1717607710.623596;192.168.1.1.8888;172.23.69.13.59034;181b62f1312e
1717607710.623744;192.168.1.1.8888;172.23.69.13.59034;50b4b5e35606
1717607710.623853;192.168.1.1.8888;172.23.69.13.59034;c3bd6f8dc40c
1717607710.623965;192.168.1.1.8888;172.23.69.13.59034;c29a9ee9949e
1717607710.624059;192.168.1.1.8888;172.23.69.13.59034;076754fcf60b
1717607710.654816;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.654903;192.168.1.1.8888;172.23.69.13.59034;81c237bb21d8
1717607710.654938;192.168.1.1.8888;172.23.69.13.59034;4da43e436e5d
1717607710.655171;192.168.1.1.8888;172.23.69.13.59034;ed127a99deb3
1717607710.655420;192.168.1.1.8888;172.23.69.13.59034;e891b19f70de
1717607710.655677;192.168.1.1.8888;172.23.69.13.59034;ebaaf2af46b0
1717607710.655927;192.168.1.1.8888;172.23.69.13.59034;749cebbcec58
1717607710.655942;192.168.1.1.8888;172.23.69.13.59034;90f90f0389ec
1717607710.656167;192.168.1.1.8888;172.23.69.13.59034;0c4384a3dca5
1717607710.656429;192.168.1.1.8888;172.23.69.13.59034;6b27acb06f84
1717607710.656673;192.168.1.1.8888;172.23.69.13.59034;139cfb64d109
1717607710.656973;192.168.1.1.8888;172.23.69.13.59034;93ad0accefaf
1717607710.657014;192.168.1.1.8888;172.23.69.13.59034;f6ed4d0202a9
1717607710.657265;192.168.1.1.8888;172.23.69.13.59034;8f94b57413d1
1717607710.657284;192.168.1.1.8888;172.23.69.13.59034;3896599d2e83
1717607710.657609;192.168.1.1.8888;172.23.69.13.59034;8a18f3547ce3
1717607710.688634;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.688688;192.168.1.1.8888;172.23.69.13.59034;2ca8432cfa49
1717607710.688926;192.168.1.1.8888;172.23.69.13.59034;e4a641639032
1717607710.689623;192.168.1.1.8888;172.23.69.13.59034;6306211d1663
1717607710.689652;192.168.1.1.8888;172.23.69.13.59034;b87df3c82da4
1717607710.689867;192.168.1.1.8888;172.23.69.13.59034;bc2bb8e00bc3
1717607710.690062;192.168.1.1.8888;172.23.69.13.59034;fd674ec711e1
1717607710.690325;192.168.1.1.8888;172.23.69.13.59034;c7ad77667872
1717607710.690529;192.168.1.1.8888;172.23.69.13.59034;9d728e0133cd
1717607710.690801;192.168.1.1.8888;172.23.69.13.59034;d3199af231b2
1717607710.691146;192.168.1.1.8888;172.23.69.13.59034;3ef22746e708
1717607710.691160;192.168.1.1.8888;172.23.69.13.59034;7b2ed772b00e
1717607710.691697;192.168.1.1.8888;172.23.69.13.59034;fa49a0386e56
1717607710.721739;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.721776;192.168.1.1.8888;172.23.69.13.59034;166c282dcd51
1717607710.721816;192.168.1.1.8888;172.23.69.13.59034;0e4fdab6ee29
1717607710.721943;192.168.1.1.8888;172.23.69.13.59034;6c69b17d5e89
1717607710.722056;192.168.1.1.8888;172.23.69.13.59034;9c976b519e87
1717607710.722251;192.168.1.1.8888;172.23.69.13.59034;132fab00dcda
1717607710.722319;192.168.1.1.8888;172.23.69.13.59034;b8d6dd514b1b
1717607710.722425;192.168.1.1.8888;172.23.69.13.59034;de3f91e83af0
1717607710.722548;192.168.1.1.8888;172.23.69.13.59034;760a1338df04
1717607710.722669;192.168.1.1.8888;172.23.69.13.59034;1da4e39dd535
1717607710.723344;192.168.1.1.8888;172.23.69.13.59034;fe6a06cac0ec
1717607710.723355;192.168.1.1.8888;172.23.69.13.59034;0c2e7dcb8f9e
1717607710.723729;192.168.1.1.8888;172.23.69.13.59034;418d051c0196
1717607710.723921;192.168.1.1.8888;172.23.69.13.59034;13e006ea111b
1717607710.727745;192.168.1.1.8888;172.23.69.13.59034;9862a97da16b
1717607710.727774;192.168.1.1.8888;172.23.69.13.59034;54e8f99dd52b
1717607710.759748;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.759817;192.168.1.1.8888;172.23.69.13.59034;aba25612f286
1717607710.759841;192.168.1.1.8888;172.23.69.13.59034;4fbc2a4480af
1717607710.760052;192.168.1.1.8888;172.23.69.13.59034;9dc47b4f4842
1717607710.789805;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.790165;192.168.1.1.8888;172.23.69.13.59034;944045ce6feb
1717607710.790562;192.168.1.1.8888;172.23.69.13.59034;92cd8c3d83cc
1717607710.790928;192.168.1.1.8888;172.23.69.13.59034;9b3b65bf3b20
1717607710.791272;192.168.1.1.8888;172.23.69.13.59034;17bcb2d069ff
1717607710.791388;192.168.1.1.8888;172.23.69.13.59034;c68e1b7b1227
1717607710.791610;192.168.1.1.8888;172.23.69.13.59034;d296b39b6228
1717607710.791627;192.168.1.1.8888;172.23.69.13.59034;59d193fc09df
1717607710.791861;192.168.1.1.8888;172.23.69.13.59034;971263070ada
1717607710.791885;192.168.1.1.8888;172.23.69.13.59034;de513f82dbae
1717607710.822226;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.822296;192.168.1.1.8888;172.23.69.13.59034;5ecfc35319f5
1717607710.822322;192.168.1.1.8888;172.23.69.13.59034;a472993aca7b
1717607710.822390;192.168.1.1.8888;172.23.69.13.59034;5a066557e184
1717607710.822590;192.168.1.1.8888;172.23.69.13.59034;771826ea1db2
1717607710.822641;192.168.1.1.8888;172.23.69.13.59034;9f47c11068a8
1717607710.822824;192.168.1.1.8888;172.23.69.13.59034;470fe0c74933
1717607710.823051;192.168.1.1.8888;172.23.69.13.59034;e467d5e34a56
1717607710.823519;192.168.1.1.8888;172.23.69.13.59034;f467cbbc656b
1717607710.823535;192.168.1.1.8888;172.23.69.13.59034;af1ff6ab2725
1717607710.823538;192.168.1.1.8888;172.23.69.13.59034;dff1c44f2aab
1717607710.823783;192.168.1.1.8888;172.23.69.13.59034;7049c458daa2
1717607710.825368;192.168.1.1.8888;172.23.69.13.59034;8bb3e96421ec
1717607710.825432;192.168.1.1.8888;172.23.69.13.59034;d5826d0efefa
1717607710.857940;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.862202;192.168.1.1.8888;172.23.69.13.59034;46e60a40ca30
1717607710.862645;192.168.1.1.8888;172.23.69.13.59034;269920ad9d9c
1717607710.862670;192.168.1.1.8888;172.23.69.13.59034;8ec311abc8df
1717607710.888171;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.888205;192.168.1.1.8888;172.23.69.13.59034;5b12618b265a
1717607710.888345;192.168.1.1.8888;172.23.69.13.59034;6ac6e56480fa
1717607710.888589;192.168.1.1.8888;172.23.69.13.59034;fa19efc500a9
1717607710.888740;192.168.1.1.8888;172.23.69.13.59034;0530da07a414
1717607710.888805;192.168.1.1.8888;172.23.69.13.59034;33269d3e58f3
1717607710.888975;192.168.1.1.8888;172.23.69.13.59034;007524460989
1717607710.889080;192.168.1.1.8888;172.23.69.13.59034;8196558237f5
1717607710.889203;192.168.1.1.8888;172.23.69.13.59034;580d52aec131
1717607710.889323;192.168.1.1.8888;172.23.69.13.59034;3c1da622e782
1717607710.889470;192.168.1.1.8888;172.23.69.13.59034;6f09a211a9a1
1717607710.889591;192.168.1.1.8888;172.23.69.13.59034;350433b326b0
1717607710.889665;192.168.1.1.8888;172.23.69.13.59034;8db34d4298c0
1717607710.889821;192.168.1.1.8888;172.23.69.13.59034;bb0feb88605b
1717607710.890050;192.168.1.1.8888;172.23.69.13.59034;79aa1b527e61
1717607710.890305;192.168.1.1.8888;172.23.69.13.59034;c27f82a25c2c
1717607710.890456;192.168.1.1.8888;172.23.69.13.59034;3405468fc0e7
1717607710.890527;192.168.1.1.8888;172.23.69.13.59034;c4d88c5bd205
1717607710.890684;192.168.1.1.8888;172.23.69.13.59034;e91b262cf0a2
1717607710.890791;192.168.1.1.8888;172.23.69.13.59034;0e4c7c6816da
1717607710.890932;192.168.1.1.8888;172.23.69.13.59034;2f5c0d8c0465
1717607710.891010;192.168.1.1.8888;172.23.69.13.59034;7e3e4da406bd
1717607710.928436;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.928496;192.168.1.1.8888;172.23.69.13.59034;de571204b248
1717607710.928502;192.168.1.1.8888;172.23.69.13.59034;10599388cab1
1717607710.954668;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.954703;192.168.1.1.8888;172.23.69.13.59034;6a66b7ff0ec0
1717607710.954778;192.168.1.1.8888;172.23.69.13.59034;632feb7e4ec3
1717607710.954892;192.168.1.1.8888;172.23.69.13.59034;f04799560b22
1717607710.955016;192.168.1.1.8888;172.23.69.13.59034;7b52601b0073
1717607710.955133;192.168.1.1.8888;172.23.69.13.59034;0771ef35f981
1717607710.955261;192.168.1.1.8888;172.23.69.13.59034;a3e8c2489ab2
1717607710.955378;192.168.1.1.8888;172.23.69.13.59034;ac72d74d1214
1717607710.955509;192.168.1.1.8888;172.23.69.13.59034;6ad045fd07d1
1717607710.955630;192.168.1.1.8888;172.23.69.13.59034;bb7358cb2866
1717607710.955768;192.168.1.1.8888;172.23.69.13.59034;b93f9c39ac6b
1717607710.955908;192.168.1.1.8888;172.23.69.13.59034;4cdb148249ba
1717607710.955998;192.168.1.1.8888;172.23.69.13.59034;294dee8c8f27
1717607710.956127;192.168.1.1.8888;172.23.69.13.59034;eebd73eba7ab
1717607710.956250;192.168.1.1.8888;172.23.69.13.59034;3c0c2016cb6f
1717607710.956373;192.168.1.1.8888;172.23.69.13.59034;52d8da2baa72
1717607710.956495;192.168.1.1.8888;172.23.69.13.59034;ab0fa7d5b4bb
1717607710.956620;192.168.1.1.8888;172.23.69.13.59034;5615df6c807c
1717607710.956742;192.168.1.1.8888;172.23.69.13.59034;e021d09f6d62
1717607710.956865;192.168.1.1.8888;172.23.69.13.59034;870a81e6cf7b
1717607710.956988;192.168.1.1.8888;172.23.69.13.59034;0102f82933eb
1717607710.957115;192.168.1.1.8888;172.23.69.13.59034;fe1cafc85950
1717607710.957240;192.168.1.1.8888;172.23.69.13.59034;a5381eb459da
1717607710.957366;192.168.1.1.8888;172.23.69.13.59034;1ed88558c251
1717607710.957479;192.168.1.1.8888;172.23.69.13.59034;f418b15eaaee
1717607710.957656;192.168.1.1.8888;172.23.69.13.59034;f710b7a66edc
1717607710.988209;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607710.988253;192.168.1.1.8888;172.23.69.13.59034;12e58eef86b4
1717607710.988283;192.168.1.1.8888;172.23.69.13.59034;f5a61534f8aa
1717607710.988411;192.168.1.1.8888;172.23.69.13.59034;5678782c8dc5
1717607710.988532;192.168.1.1.8888;172.23.69.13.59034;1bb25a6fffbd
1717607710.988655;192.168.1.1.8888;172.23.69.13.59034;b12301aa484e
1717607710.988816;192.168.1.1.8888;172.23.69.13.59034;bd35f499d93e
1717607710.988908;192.168.1.1.8888;172.23.69.13.59034;987bdf94f14c
1717607710.989238;192.168.1.1.8888;172.23.69.13.59034;168440b7bb6a
1717607710.989908;192.168.1.1.8888;172.23.69.13.59034;0410426c4131
1717607710.990149;192.168.1.1.8888;172.23.69.13.59034;ed74cb9b2b45
1717607710.990264;192.168.1.1.8888;172.23.69.13.59034;019215f479f5
1717607710.990349;192.168.1.1.8888;172.23.69.13.59034;c77bd2ae3782
1717607710.990449;192.168.1.1.8888;172.23.69.13.59034;7efab946c1fc
1717607710.990698;192.168.1.1.8888;172.23.69.13.59034;ebeb09b4fe2c
1717607710.990910;192.168.1.1.8888;172.23.69.13.59034;1fad266d0bd7
1717607710.990917;192.168.1.1.8888;172.23.69.13.59034;3210fdcc9fe6
1717607710.991210;192.168.1.1.8888;172.23.69.13.59034;b670164c312e
1717607711.023146;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.027383;192.168.1.1.8888;172.23.69.13.59034;18c85329f295
1717607711.027445;192.168.1.1.8888;172.23.69.13.59034;1fa0ee722325
1717607711.027450;192.168.1.1.8888;172.23.69.13.59034;78cf9ab6e6e6
1717607711.054777;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.054844;192.168.1.1.8888;172.23.69.13.59034;7747aca99d96
1717607711.054870;192.168.1.1.8888;172.23.69.13.59034;d8fc1f4cd3e1
1717607711.054969;192.168.1.1.8888;172.23.69.13.59034;de440cbc57e1
1717607711.055166;192.168.1.1.8888;172.23.69.13.59034;424c86930d06
1717607711.055214;192.168.1.1.8888;172.23.69.13.59034;8eeebdd2b676
1717607711.055394;192.168.1.1.8888;172.23.69.13.59034;49fca6e60bed
1717607711.055462;192.168.1.1.8888;172.23.69.13.59034;76a0a3ecbc11
1717607711.055627;192.168.1.1.8888;172.23.69.13.59034;7d2df8325148
1717607711.055713;192.168.1.1.8888;172.23.69.13.59034;7732995b8268
1717607711.055876;192.168.1.1.8888;172.23.69.13.59034;baa09606fe78
1717607711.055994;192.168.1.1.8888;172.23.69.13.59034;f5e3cdd154ee
1717607711.056074;192.168.1.1.8888;172.23.69.13.59034;457bc5c7d5ba
1717607711.056243;192.168.1.1.8888;172.23.69.13.59034;c2738051e3d3
1717607711.056320;192.168.1.1.8888;172.23.69.13.59034;b483803b9837
1717607711.056554;192.168.1.1.8888;172.23.69.13.59034;78d0bc2d03ba
1717607711.058282;192.168.1.1.8888;172.23.69.13.59034;1a35bb3e7cc9
1717607711.058323;192.168.1.1.8888;172.23.69.13.59034;f97827bcba47
1717607711.088516;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.088784;192.168.1.1.8888;172.23.69.13.59034;d59023fa66f4
1717607711.088974;192.168.1.1.8888;172.23.69.13.59034;bdf69c6c5c40
1717607711.089268;192.168.1.1.8888;172.23.69.13.59034;bcb0e783d1f9
1717607711.090051;192.168.1.1.8888;172.23.69.13.59034;7fd4b227da9b
1717607711.091039;192.168.1.1.8888;172.23.69.13.59034;a54c99d10dfb
1717607711.096275;192.168.1.1.8888;172.23.69.13.59034;7d5c39e828e0
1717607711.121815;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.121886;192.168.1.1.8888;172.23.69.13.59034;e0158f79d313
1717607711.121923;192.168.1.1.8888;172.23.69.13.59034;76f4cb69b90a
1717607711.121968;192.168.1.1.8888;172.23.69.13.59034;8114c3358b47
1717607711.122122;192.168.1.1.8888;172.23.69.13.59034;e1730f77bb02
1717607711.122199;192.168.1.1.8888;172.23.69.13.59034;714c8964e388
1717607711.122451;192.168.1.1.8888;172.23.69.13.59034;a5fb398c9144
1717607711.122576;192.168.1.1.8888;172.23.69.13.59034;68141fa325ab
1717607711.122715;192.168.1.1.8888;172.23.69.13.59034;537a63bb4b7d
1717607711.122838;192.168.1.1.8888;172.23.69.13.59034;b4189ef21602
1717607711.123455;192.168.1.1.8888;172.23.69.13.59034;c4a9818a0c44
1717607711.123560;192.168.1.1.8888;172.23.69.13.59034;44bf2b3a9271
1717607711.123999;192.168.1.1.8888;172.23.69.13.59034;33154a1e9752
1717607711.124056;192.168.1.1.8888;172.23.69.13.59034;469f20e34478
1717607711.124257;192.168.1.1.8888;172.23.69.13.59034;c8fd3e791f70
1717607711.124493;192.168.1.1.8888;172.23.69.13.59034;cb5f02e09e2f
1717607711.124524;192.168.1.1.8888;172.23.69.13.59034;e1d92c54d80c
1717607711.124717;192.168.1.1.8888;172.23.69.13.59034;f1c007d5ffb7
1717607711.124743;192.168.1.1.8888;172.23.69.13.59034;be58c3c94541
1717607711.124798;192.168.1.1.8888;172.23.69.13.59034;e9090d6f08e0
1717607711.157197;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.157267;192.168.1.1.8888;172.23.69.13.59034;91f8c2324172
1717607711.157625;192.168.1.1.8888;172.23.69.13.59034;7d90730e78b1
1717607711.157747;192.168.1.1.8888;172.23.69.13.59034;beb138c8eedc
1717607711.157789;192.168.1.1.8888;172.23.69.13.59034;3fe6adc98519
1717607711.158045;192.168.1.1.8888;172.23.69.13.59034;35e1ca74ec8b
1717607711.158167;192.168.1.1.8888;172.23.69.13.59034;cd56ada466c9
1717607711.193823;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.193872;192.168.1.1.8888;172.23.69.13.59034;bb3c47bbdf3e
1717607711.193886;192.168.1.1.8888;172.23.69.13.59034;1af9131f5b5e
1717607711.193890;192.168.1.1.8888;172.23.69.13.59034;940350c78062
1717607711.225223;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.225281;192.168.1.1.8888;172.23.69.13.59034;4ae51064cddd
1717607711.225290;192.168.1.1.8888;172.23.69.13.59034;05c179aa111c
1717607711.255155;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.255196;192.168.1.1.8888;172.23.69.13.59034;181b6b87e9d9
1717607711.255221;192.168.1.1.8888;172.23.69.13.59034;18ebd9ab43e5
1717607711.255341;192.168.1.1.8888;172.23.69.13.59034;e74cec209266
1717607711.255477;192.168.1.1.8888;172.23.69.13.59034;4d288da66384
1717607711.255578;192.168.1.1.8888;172.23.69.13.59034;4963eb5e09f2
1717607711.255710;192.168.1.1.8888;172.23.69.13.59034;3dccb7f1356d
1717607711.255829;192.168.1.1.8888;172.23.69.13.59034;d39ac223f475
1717607711.255966;192.168.1.1.8888;172.23.69.13.59034;2549dec1d5ce
1717607711.256065;192.168.1.1.8888;172.23.69.13.59034;59216840ee7e
1717607711.256197;192.168.1.1.8888;172.23.69.13.59034;2f1824ce6448
1717607711.256332;192.168.1.1.8888;172.23.69.13.59034;2df0c109e693
1717607711.262563;192.168.1.1.8888;172.23.69.13.59034;6ad70ae47d5f
1717607711.262630;192.168.1.1.8888;172.23.69.13.59034;8fd34bf45276
1717607711.289439;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.289531;192.168.1.1.8888;172.23.69.13.59034;8c416fe3e266
1717607711.289741;192.168.1.1.8888;172.23.69.13.59034;bd37adff9750
1717607711.289752;192.168.1.1.8888;172.23.69.13.59034;85bbd79b4840
1717607711.289983;192.168.1.1.8888;172.23.69.13.59034;d6771ef4adce
1717607711.290284;192.168.1.1.8888;172.23.69.13.59034;53560eac660b
1717607711.290471;192.168.1.1.8888;172.23.69.13.59034;ec614b479336
1717607711.290680;192.168.1.1.8888;172.23.69.13.59034;5a4e5f2a1bfe
1717607711.290731;192.168.1.1.8888;172.23.69.13.59034;51861c624ff3
1717607711.291023;192.168.1.1.8888;172.23.69.13.59034;df865acacd0c
1717607711.291034;192.168.1.1.8888;172.23.69.13.59034;b7ea131ee1f5
1717607711.291217;192.168.1.1.8888;172.23.69.13.59034;9aea0d74a837
1717607711.291417;192.168.1.1.8888;172.23.69.13.59034;7fe4356011fa
1717607711.291578;192.168.1.1.8888;172.23.69.13.59034;73b329f8560a
1717607711.291811;192.168.1.1.8888;172.23.69.13.59034;074cb1c3069d
1717607711.321855;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.321897;192.168.1.1.8888;172.23.69.13.59034;352b0aabe311
1717607711.321922;192.168.1.1.8888;172.23.69.13.59034;a60746a81b52
1717607711.322045;192.168.1.1.8888;172.23.69.13.59034;5a5e16c99d79
1717607711.322183;192.168.1.1.8888;172.23.69.13.59034;43d4501005f0
1717607711.322277;192.168.1.1.8888;172.23.69.13.59034;b57f7f6e184c
1717607711.322405;192.168.1.1.8888;172.23.69.13.59034;d436c00f1e09
1717607711.322523;192.168.1.1.8888;172.23.69.13.59034;61c0ba841729
1717607711.322652;192.168.1.1.8888;172.23.69.13.59034;989ee8ae8f18
1717607711.322767;192.168.1.1.8888;172.23.69.13.59034;5a394e0a7f0f
1717607711.322895;192.168.1.1.8888;172.23.69.13.59034;ecf708ad4987
1717607711.323159;192.168.1.1.8888;172.23.69.13.59034;952fa876bdd8
1717607711.323714;192.168.1.1.8888;172.23.69.13.59034;7836f25d7522
1717607711.323747;192.168.1.1.8888;172.23.69.13.59034;bf9d55df6218
1717607711.323934;192.168.1.1.8888;172.23.69.13.59034;6187d8faa3b8
1717607711.325509;192.168.1.1.8888;172.23.69.13.59034;b7ce40799b42
1717607711.325540;192.168.1.1.8888;172.23.69.13.59034;8fcb18fe6a4e
1717607711.359460;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.362998;192.168.1.1.8888;172.23.69.13.59034;e211b8510395
1717607711.363045;192.168.1.1.8888;172.23.69.13.59034;6750b19639c3
1717607711.389557;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.396018;192.168.1.1.8888;172.23.69.13.59034;ffcabd784391
1717607711.396278;192.168.1.1.8888;172.23.69.13.59034;9bed617851b9
1717607711.396294;192.168.1.1.8888;172.23.69.13.59034;b653bf185fcd
1717607711.426768;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.427801;192.168.1.1.8888;172.23.69.13.59034;8c5904acde53
1717607711.429219;192.168.1.1.8888;172.23.69.13.59034;658d18455b6a
1717607711.429263;192.168.1.1.8888;172.23.69.13.59034;c07a6175ddae
1717607711.455046;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.455076;192.168.1.1.8888;172.23.69.13.59034;36eff6427a4b
1717607711.455143;192.168.1.1.8888;172.23.69.13.59034;eeb7fc4466e6
1717607711.455260;192.168.1.1.8888;172.23.69.13.59034;3705263f7dd8
1717607711.455417;192.168.1.1.8888;172.23.69.13.59034;20cd10a11872
1717607711.455501;192.168.1.1.8888;172.23.69.13.59034;b2d585c06c77
1717607711.455626;192.168.1.1.8888;172.23.69.13.59034;5fb71dce4339
1717607711.455755;192.168.1.1.8888;172.23.69.13.59034;054a42371752
1717607711.455873;192.168.1.1.8888;172.23.69.13.59034;9c83ba3ceccd
1717607711.455999;192.168.1.1.8888;172.23.69.13.59034;1c3aeeeb7dd6
1717607711.456119;192.168.1.1.8888;172.23.69.13.59034;6ba791df9a2b
1717607711.456245;192.168.1.1.8888;172.23.69.13.59034;67a4f04e0e4d
1717607711.456696;192.168.1.1.8888;172.23.69.13.59034;6ef30328db4e
1717607711.456910;192.168.1.1.8888;172.23.69.13.59034;e9cb099f3fe8
1717607711.456980;192.168.1.1.8888;172.23.69.13.59034;0ec01c0b803f
1717607711.457097;192.168.1.1.8888;172.23.69.13.59034;ac386217b887
1717607711.457215;192.168.1.1.8888;172.23.69.13.59034;82c40992a540
1717607711.457347;192.168.1.1.8888;172.23.69.13.59034;b6a8652931cf
1717607711.457469;192.168.1.1.8888;172.23.69.13.59034;d5afe9e45582
1717607711.457591;192.168.1.1.8888;172.23.69.13.59034;57acd3c2a31e
1717607711.457710;192.168.1.1.8888;172.23.69.13.59034;7aa962bf120c
1717607711.457832;192.168.1.1.8888;172.23.69.13.59034;e94fdb32c801
1717607711.457968;192.168.1.1.8888;172.23.69.13.59034;76dafdb0aa87
1717607711.458074;192.168.1.1.8888;172.23.69.13.59034;6751a2d73a80
1717607711.458278;192.168.1.1.8888;172.23.69.13.59034;e8b53ace29f0
1717607711.488455;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.488531;192.168.1.1.8888;172.23.69.13.59034;ad16466fe939
1717607711.488555;192.168.1.1.8888;172.23.69.13.59034;7e4dc194cd3a
1717607711.488667;192.168.1.1.8888;172.23.69.13.59034;4988cdb18895
1717607711.488813;192.168.1.1.8888;172.23.69.13.59034;d34346b56cf5
1717607711.488914;192.168.1.1.8888;172.23.69.13.59034;3dddeefcfdf2
1717607711.493571;192.168.1.1.8888;172.23.69.13.59034;37748d6fc010
1717607711.493639;192.168.1.1.8888;172.23.69.13.59034;727aa54ad4f3
1717607711.493662;192.168.1.1.8888;172.23.69.13.59034;71fed8e6c5d7
1717607711.522708;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607711.522919;192.168.1.1.8888;172.23.69.13.59034;9168ce37be94
1717607711.523439;192.168.1.1.8888;172.23.69.13.59034;b0ea09622421
1717607711.523464;192.168.1.1.8888;172.23.69.13.59034;96259a0edaa5
